autonum,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,appr_comm_id,appr_hh_code,appr_hh_yn,appr_hh_not,appr_hh_not_other,appr_n_accpt,appr_n_rfs,appr_rfs_rsn_1,appr_rfs_rsn_other_1,appr_rfs_rsn_2,appr_rfs_rsn_other_2,appr_rfs_rsn_3,appr_rfs_rsn_other_3,appr_rfs_rsn_4,appr_rfs_rsn_other_4,appr_rfs_rsn_5,appr_rfs_rsn_other_5,appr_rfs_rsn_6,appr_rfs_rsn_other_6,appr_rfs_rsn_7,appr_rfs_rsn_other_7,appr_rfs_rsn_8,appr_rfs_rsn_other_8,appr_rfs_rsn_9,appr_rfs_rsn_other_9,appr_rfs_rsn_10,appr_rfs_rsn_other_10
1371,baseline_visit_arm_1,,,11,210,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1372,baseline_visit_arm_1,,,11,207,1,,,0,1,1,,,,,,,,,,,,,,,,,,,
1373,baseline_visit_arm_1,,,11,130,1,,,1,1,9,,,,,,,,,,,,,,,,,,,
1374,baseline_visit_arm_1,,,11,125,1,,,3,1,3,,,,,,,,,,,,,,,,,,,
1375,baseline_visit_arm_1,,,11,126,1,,,1,4,3,,3,,3,,2,,,,,,,,,,,,,
1376,baseline_visit_arm_1,,,11,465,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
1377,baseline_visit_arm_1,,,11,466,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1378,baseline_visit_arm_1,,,11,215,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
1379,baseline_visit_arm_1,,,11,213,1,,,1,2,3,,9,,,,,,,,,,,,,,,,,
1380,baseline_visit_arm_1,,,11,456,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
1381,baseline_visit_arm_1,,,11,480,1,,,1,7,1,,3,,3,,3,,3,,3,,3,,,,,,,
1382,baseline_visit_arm_1,,,11,481,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1383,baseline_visit_arm_1,,,11,515,1,,,2,3,1,,3,,3,,,,,,,,,,,,,,,
1384,baseline_visit_arm_1,,,11,128,1,,,1,2,3,,3,,,,,,,,,,,,,,,,,
1385,baseline_visit_arm_1,,,11,123,1,,,0,6,5,,5,,5,,5,,5,,5,,,,,,,,,
1386,baseline_visit_arm_1,,,11,120,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1387,baseline_visit_arm_1,,,11,121,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1388,baseline_visit_arm_1,,,11,131,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1389,baseline_visit_arm_1,,,11,127,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1390,baseline_visit_arm_1,,,11,490,1,,,3,1,99,Discapacitado,,,,,,,,,,,,,,,,,,
1391,baseline_visit_arm_1,,,11,105,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
1392,baseline_visit_arm_1,,,11,545,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1393,baseline_visit_arm_1,,,11,101,1,,,4,5,5,,5,,3,,3,,3,,3,,3,,,,,,,
1394,baseline_visit_arm_1,,,11,134,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
1395,baseline_visit_arm_1,,,11,550,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1396,baseline_visit_arm_1,,,11,122,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1397,baseline_visit_arm_1,,,11,118,1,,,1,2,3,,3,,,,,,,,,,,,,,,,,
1398,baseline_visit_arm_1,,,11,540,1,,,1,3,2,,3,,3,,,,,,,,,,,,,,,
1399,baseline_visit_arm_1,,,11,541,1,,,0,2,1,,8,,,,,,,,,,,,,,,,,
1400,baseline_visit_arm_1,,,11,855,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1401,baseline_visit_arm_1,,,11,856,1,,,2,3,1,,10,,10,,,,,,,,,,,,,,,
1402,baseline_visit_arm_1,,,11,857,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
1403,baseline_visit_arm_1,,,11,525,1,,,0,1,5,,,,,,,,,,,,,,,,,,,
1406,baseline_visit_arm_1,,,11,201,1,,,0,2,9,,9,,,,,,,,,,,,,,,,,
1407,baseline_visit_arm_1,,,11,202,1,,,0,1,9,,,,,,,,,,,,,,,,,,,
1408,baseline_visit_arm_1,,,11,203,1,,,0,1,9,,,,,,,,,,,,,,,,,,,
1409,baseline_visit_arm_1,,,11,206,1,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,
1410,baseline_visit_arm_1,,,11,451,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1411,baseline_visit_arm_1,,,11,205,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1412,baseline_visit_arm_1,,,11,209,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1413,baseline_visit_arm_1,,,11,201,1,,,0,2,9,,9,,,,,,,,,,,,,,,,,
1414,baseline_visit_arm_1,,,11,202,1,,,0,1,9,,,,,,,,,,,,,,,,,,,
1415,baseline_visit_arm_1,,,11,203,1,,,0,1,9,,,,,,,,,,,,,,,,,,,
1416,baseline_visit_arm_1,,,11,206,1,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,
1417,baseline_visit_arm_1,,,11,115,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1418,baseline_visit_arm_1,,,11,560,1,,,0,3,5,,5,,5,,,,,,,,,,,,,,,
1419,baseline_visit_arm_1,,,11,561,1,,,0,1,1,,,,,,,,,,,,,,,,,,,
1420,baseline_visit_arm_1,,,11,153,1,,,0,1,99,"No vive en la casa, esta de visita",,,,,,,,,,,,,,,,,,
1421,baseline_visit_arm_1,,,11,461,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1422,baseline_visit_arm_1,,,05,181,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1423,baseline_visit_arm_1,,,05,179,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1424,baseline_visit_arm_1,,,05,182,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
1425,baseline_visit_arm_1,,,05,180,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
1426,baseline_visit_arm_1,,,05,183,1,,,9,0,,,,,,,,,,,,,,,,,,,,
1427,baseline_visit_arm_1,,,05,503,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1428,baseline_visit_arm_1,,,05,635,1,,,2,1,5,,,,,,,,,,,,,,,,,,,
1429,baseline_visit_arm_1,,,05,127,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
1430,baseline_visit_arm_1,,,05,118,1,,,1,1,1,,,,,,,,,,,,,,,,,,,
1431,baseline_visit_arm_1,,,05,106,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1432,baseline_visit_arm_1,,,05,467,1,,,1,2,8,,3,,,,,,,,,,,,,,,,,
1433,baseline_visit_arm_1,,,05,133,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1434,baseline_visit_arm_1,,,05,465,1,,,1,1,9,,,,,,,,,,,,,,,,,,,
1435,baseline_visit_arm_1,,,05,121,1,,,1,1,99,Enfermedad,,,,,,,,,,,,,,,,,,
1436,baseline_visit_arm_1,,,05,337,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
1437,baseline_visit_arm_1,,,05,338,1,,,3,3,1,,10,,10,,,,,,,,,,,,,,,
1438,baseline_visit_arm_1,,,05,331,1,,,1,2,8,,8,,,,,,,,,,,,,,,,,
1439,baseline_visit_arm_1,,,05,520,1,,,4,2,3,,5,,,,,,,,,,,,,,,,,
1440,baseline_visit_arm_1,,,05,471,1,,,3,1,5,,,,,,,,,,,,,,,,,,,
1441,baseline_visit_arm_1,,,05,630,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1442,baseline_visit_arm_1,,,05,112,1,,,1,4,5,,5,,3,,3,,,,,,,,,,,,,
1443,baseline_visit_arm_1,,,05,115,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1444,baseline_visit_arm_1,,,05,334,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1445,baseline_visit_arm_1,,,05,330,1,,,2,4,9,,3,,3,,3,,,,,,,,,,,,,
1446,baseline_visit_arm_1,,,05,329,1,,,3,1,5,,,,,,,,,,,,,,,,,,,
1447,baseline_visit_arm_1,,,05,140,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
1448,baseline_visit_arm_1,,,05,126,1,,,1,6,9,,5,,5,,5,,5,,5,,,,,,,,,
1449,baseline_visit_arm_1,,,05,120,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1450,baseline_visit_arm_1,,,05,119,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1451,baseline_visit_arm_1,,,05,470,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1452,baseline_visit_arm_1,,,05,461,1,,,1,2,2,,99,Discapacitado,,,,,,,,,,,,,,,,
1453,baseline_visit_arm_1,,,05,101,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
1454,baseline_visit_arm_1,,,05,336,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1455,baseline_visit_arm_1,,,05,332,1,,,3,1,3,,,,,,,,,,,,,,,,,,,
1456,baseline_visit_arm_1,,,05,457,1,,,1,8,1,,1,,1,,99,"La mama no tiene DNI",99,"La mama no tiene DNI",3,,3,,3,,,,,
1457,baseline_visit_arm_1,,,05,147,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1458,baseline_visit_arm_1,,,05,139,1,,,7,0,,,,,,,,,,,,,,,,,,,,
1459,baseline_visit_arm_1,,,05,151,1,,,2,1,99,"No se encuentra en casa",,,,,,,,,,,,,,,,,,
1460,baseline_visit_arm_1,,,05,158,1,,,1,2,99,"Mamá de menor fallecida y no cuenta con constancia de defución",99,"Mamá de menor fallecida y no cuenta constacia de defusión",,,,,,,,,,,,,,,,
1461,baseline_visit_arm_1,,,05,144,1,,,1,3,99,"Madre de familia se encuentra trabajando en la ciudad",99,"Madre de menor se encuentra trabajando",99,"Madre de menor se encuentra trabajando",,,,,,,,,,,,,,
1462,baseline_visit_arm_1,,,05,462,1,,,2,1,99,"Madre de familia se encuentra en la ciudad",,,,,,,,,,,,,,,,,,
1463,baseline_visit_arm_1,,,05,123,1,,,1,4,99,"Madre sin DNI",99,"Menor de edad",99,"Menor de edad",99,"Menor de edad",,,,,,,,,,,,
1464,baseline_visit_arm_1,,,05,122,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1465,baseline_visit_arm_1,,,05,125,1,,,1,4,99,"Madre sin DNI",99,"Menor de edad ",99,"Menor de edad",99,"Menor de edad",,,,,,,,,,,,
1466,baseline_visit_arm_1,,,05,114,1,,,4,1,5,,,,,,,,,,,,,,,,,,,
1467,baseline_visit_arm_1,,,05,302,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1468,baseline_visit_arm_1,,,05,148,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1469,baseline_visit_arm_1,,,05,565,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
1470,baseline_visit_arm_1,,,05,312,1,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,
1471,baseline_visit_arm_1,,,05,184,1,,,4,9,5,,5,,11,,2,,3,,3,,3,,5,,3,,,
1472,baseline_visit_arm_1,,,05,480,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
1473,baseline_visit_arm_1,,,05,168,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1474,baseline_visit_arm_1,,,05,173,1,,,1,2,2,,3,,,,,,,,,,,,,,,,,
1475,baseline_visit_arm_1,,,05,171,1,,,3,1,7,,,,,,,,,,,,,,,,,,,
1476,baseline_visit_arm_1,,,05,321,1,,,3,2,3,,3,,,,,,,,,,,,,,,,,
1477,baseline_visit_arm_1,,,05,453,1,,,5,3,1,,3,,3,,,,,,,,,,,,,,,
1478,baseline_visit_arm_1,,,05,456,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1479,baseline_visit_arm_1,,,05,571,1,,,0,2,5,,5,,,,,,,,,,,,,,,,,
1480,baseline_visit_arm_1,,,05,318,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1481,baseline_visit_arm_1,,,05,167,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1482,baseline_visit_arm_1,,,05,304,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1483,baseline_visit_arm_1,,,05,303,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
1484,baseline_visit_arm_1,,,05,568,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1485,baseline_visit_arm_1,,,05,561,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
1486,baseline_visit_arm_1,,,05,138,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
1487,baseline_visit_arm_1,,,05,124,1,,,1,5,3,,99,"Pedre de menor trabajando",99,"Menor se encuentra de viaje",99,"Menor se encuentr de viaje",99,"Menor se encuentra de viaje",,,,,,,,,,
1488,baseline_visit_arm_1,,,05,185,1,,,1,4,5,,99,"Padre de menor no tiene interes que su hijo participe",99,"Padre del menor no desea que participe",99,"Pedre del menor no desea que participe",,,,,,,,,,,,
1489,baseline_visit_arm_1,,,05,309,1,,,2,3,3,,3,,3,,,,,,,,,,,,,,,
1490,baseline_visit_arm_1,,,05,580,1,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,
1491,baseline_visit_arm_1,,,05,560,1,,,4,1,9,,,,,,,,,,,,,,,,,,,
1492,baseline_visit_arm_1,,,05,160,1,,,1,2,3,,3,,,,,,,,,,,,,,,,,
1493,baseline_visit_arm_1,,,05,159,1,,,1,1,8,,,,,,,,,,,,,,,,,,,
1494,baseline_visit_arm_1,,,05,490,1,,,1,2,8,,8,,,,,,,,,,,,,,,,,
1495,baseline_visit_arm_1,,,05,585,1,,,7,0,,,,,,,,,,,,,,,,,,,,
1496,baseline_visit_arm_1,,,05,600,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1497,baseline_visit_arm_1,,,05,501,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1498,baseline_visit_arm_1,,,05,178,1,,,6,7,1,,1,,2,,2,,3,,3,,3,,,,,,,
1499,baseline_visit_arm_1,,,05,391,1,,,1,2,2,,3,,,,,,,,,,,,,,,,,
1500,baseline_visit_arm_1,,,05,327,1,,,1,4,2,,3,,3,,3,,,,,,,,,,,,,
1501,baseline_visit_arm_1,,,05,172,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1502,baseline_visit_arm_1,,,05,317,1,,,5,1,3,,,,,,,,,,,,,,,,,,,
1503,baseline_visit_arm_1,,,05,326,1,,,2,2,3,,99,Discapacidad,,,,,,,,,,,,,,,,
1504,baseline_visit_arm_1,,,05,322,1,,,1,2,2,,3,,,,,,,,,,,,,,,,,
1505,baseline_visit_arm_1,,,05,454,1,,,1,2,5,,99,Enfermedad,,,,,,,,,,,,,,,,
1506,baseline_visit_arm_1,,,05,601,1,,,7,1,3,,,,,,,,,,,,,,,,,,,
1507,baseline_visit_arm_1,,,05,310,1,,,1,1,,,,,,,,,,,,,,,,,,,,
1508,baseline_visit_arm_1,,,05,583,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
1509,baseline_visit_arm_1,,,05,107,1,,,2,1,5,,,,,,,,,,,,,,,,,,,
1510,baseline_visit_arm_1,,,05,573,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
1511,baseline_visit_arm_1,,,05,574,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1512,baseline_visit_arm_1,,,05,576,1,,,2,3,3,,3,,3,,,,,,,,,,,,,,,
1513,baseline_visit_arm_1,,,05,850,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1514,baseline_visit_arm_1,,,05,175,1,,,3,2,5,,3,,,,,,,,,,,,,,,,,
1515,baseline_visit_arm_1,,,05,170,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1516,baseline_visit_arm_1,,,05,307,1,,,1,3,8,,3,,2,,,,,,,,,,,,,,,
1517,baseline_visit_arm_1,,,05,316,1,,,4,1,3,,,,,,,,,,,,,,,,,,,
1518,baseline_visit_arm_1,,,05,339,1,,,3,3,99,"Hipertension no controlada",3,,3,,,,,,,,,,,,,,,
1519,baseline_visit_arm_1,,,05,308,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1521,baseline_visit_arm_1,,,05,313,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1522,baseline_visit_arm_1,,,05,111,1,,,2,3,3,,3,,3,,,,,,,,,,,,,,,
1523,baseline_visit_arm_1,,,05,128,1,,,1,1,99,"No se encuentra en casa",,,,,,,,,,,,,,,,,,
1524,baseline_visit_arm_1,,,05,149,1,,,1,1,99,"No se encuentra en casa",,,,,,,,,,,,,,,,,,
1525,baseline_visit_arm_1,,,05,615,1,,,1,1,99,"No se encuentra en casa",,,,,,,,,,,,,,,,,,
1526,baseline_visit_arm_1,,,05,569,1,,,1,5,99,"No se encuentra en casa",3,,3,,3,,3,,,,,,,,,,,
1527,baseline_visit_arm_1,,,05,581,1,,,1,4,99,"No se encuentra en casa",99,"No se encuentra en casa",3,,3,,,,,,,,,,,,,
1528,baseline_visit_arm_1,,,05,566,1,,,1,2,,,,,,,,,,,,,,,,,,,,
1529,baseline_visit_arm_1,,,05,174,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
1530,baseline_visit_arm_1,,,05,154,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1531,baseline_visit_arm_1,,,05,325,1,,,3,1,99,"No se encuentra",,,,,,,,,,,,,,,,,,
1532,baseline_visit_arm_1,,,05,103,1,,,2,2,5,,5,,,,,,,,,,,,,,,,,
1533,baseline_visit_arm_1,,,05,162,1,,,6,0,,,,,,,,,,,,,,,,,,,,
1534,baseline_visit_arm_1,,,05,131,1,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,
1535,baseline_visit_arm_1,,,05,164,1,,,2,3,99,"No se encuentra en casa",3,,3,,,,,,,,,,,,,,,
1536,baseline_visit_arm_1,,,05,301,1,,,2,1,2,,,,,,,,,,,,,,,,,,,
1537,baseline_visit_arm_1,,,05,640,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1538,baseline_visit_arm_1,,,05,641,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1539,baseline_visit_arm_1,,,05,642,1,,,1,2,3,,3,,,,,,,,,,,,,,,,,
1540,baseline_visit_arm_1,,,05,594,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1541,baseline_visit_arm_1,,,05,595,1,,,1,2,2,,3,,,,,,,,,,,,,,,,,
1542,baseline_visit_arm_1,,,05,587,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1543,baseline_visit_arm_1,,,05,590,2,99,"No desan participar",,,,,,,,,,,,,,,,,,,,,,
1544,baseline_visit_arm_1,,,05,195,1,,,6,5,10,,3,,3,,3,,3,,,,,,,,,,,
1545,baseline_visit_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,baseline_visit_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,baseline_visit_arm_1,,,05,469,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1548,baseline_visit_arm_1,,,05,152,1,,,3,2,3,,3,,,,,,,,,,,,,,,,,
1549,baseline_visit_arm_1,,,05,129,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1550,baseline_visit_arm_1,,,05,460,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1551,baseline_visit_arm_1,,,05,369,1,,,5,1,3,,,,,,,,,,,,,,,,,,,
1552,baseline_visit_arm_1,,,05,363,1,,,2,5,1,,10,,10,,10,,10,,,,,,,,,,,
1553,baseline_visit_arm_1,,,05,596,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1554,baseline_visit_arm_1,,,05,305,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1555,baseline_visit_arm_1,,,05,383,1,,,0,1,5,,,,,,,,,,,,,,,,,,,
1556,baseline_visit_arm_1,,,05,193,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1557,baseline_visit_arm_1,,,05,372,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
1558,baseline_visit_arm_1,,,05,192,1,,,1,3,2,,3,,3,,,,,,,,,,,,,,,
1559,baseline_visit_arm_1,,,05,189,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
1560,baseline_visit_arm_1,,,05,626,1,,,0,2,8,,8,,,,,,,,,,,,,,,,,
1561,baseline_visit_arm_1,,,05,598,1,,,0,2,99,Enfermedad,1,,,,,,,,,,,,,,,,,
1562,baseline_visit_arm_1,,,05,186,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
1563,baseline_visit_arm_1,,,05,627,1,,,1,5,2,,1,,3,,3,,3,,,,,,,,,,,
1564,baseline_visit_arm_1,,,05,188,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1565,baseline_visit_arm_1,,,05,187,1,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,
1566,baseline_visit_arm_1,,,05,589,1,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,
1567,baseline_visit_arm_1,,,05,373,1,,,1,5,3,,3,,3,,3,,3,,,,,,,,,,,
1568,baseline_visit_arm_1,,,05,381,1,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,
1569,baseline_visit_arm_1,,,05,05086,1,,,1,5,11,,11,,11,,11,,11,,,,,,,,,,,
1570,baseline_visit_arm_1,,,05,364,1,,,7,1,11,,,,,,,,,,,,,,,,,,,
1571,baseline_visit_arm_1,,,05,599,1,,,1,2,3,,3,,,,,,,,,,,,,,,,,
1572,baseline_visit_arm_1,,,05,343,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1573,baseline_visit_arm_1,,,05,348,1,,,4,1,11,,,,,,,,,,,,,,,,,,,
1574,baseline_visit_arm_1,,,05,586,1,,,1,6,3,,3,,3,,3,,3,,3,,,,,,,,,
1575,baseline_visit_arm_1,,,05,375,1,,,4,2,3,,3,,,,,,,,,,,,,,,,,
1576,baseline_visit_arm_1,,,05,620,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1577,baseline_visit_arm_1,,,05,621,1,,,1,2,3,,3,,,,,,,,,,,,,,,,,
1578,baseline_visit_arm_1,,,05,345,1,,,2,1,11,,,,,,,,,,,,,,,,,,,
1579,baseline_visit_arm_1,,,05,344,1,,,1,3,5,,11,,11,,,,,,,,,,,,,,,
1580,baseline_visit_arm_1,,,05,196,1,,,1,4,1,,3,,3,,3,,,,,,,,,,,,,
1581,baseline_visit_arm_1,,,05,157,1,,,0,2,5,,5,,,,,,,,,,,,,,,,,
1582,baseline_visit_arm_1,,,05,156,1,,,0,2,6,,6,,,,,,,,,,,,,,,,,
1583,baseline_visit_arm_1,,,05,349,1,,,3,1,5,,,,,,,,,,,,,,,,,,,
1584,baseline_visit_arm_1,,,05,341,1,,,4,1,3,,,,,,,,,,,,,,,,,,,
1585,baseline_visit_arm_1,,,05,623,1,,,5,2,3,,1,,,,,,,,,,,,,,,,,
1586,baseline_visit_arm_1,,,05,597,1,,,0,1,99,Enfermedad,,,,,,,,,,,,,,,,,,
1587,baseline_visit_arm_1,,,05,135,1,,,0,6,5,,5,,5,,5,,5,,5,,,,,,,,,
1588,baseline_visit_arm_1,,,05,136,1,,,0,1,1,,,,,,,,,,,,,,,,,,,
1589,baseline_visit_arm_1,,,05,137,1,,,0,4,8,,8,,8,,8,,,,,,,,,,,,,
1590,baseline_visit_arm_1,,,05,166,1,,,0,2,10,,10,,,,,,,,,,,,,,,,,
1591,baseline_visit_arm_1,,,05,370,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1592,baseline_visit_arm_1,,,05,371,1,,,4,7,9,,9,,9,,9,,3,,3,,3,,,,,,,
1593,baseline_visit_arm_1,,,05,628,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1594,baseline_visit_arm_1,,,05,572,1,,,1,4,9,,3,,3,,3,,,,,,,,,,,,,
1595,baseline_visit_arm_1,,,05,701,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1596,baseline_visit_arm_1,,,05,311,1,,,3,1,3,,,,,,,,,,,,,,,,,,,
