LOC_DIST,test1,LOCALIDAD,DISTRITO,PROVINCIA,POBLACION,casos 2013,casos 2014,casos 2015,casos 2016,casos 2017,casos 2018,casos 2019,IPAs 2013,IPAs 2014,IPAs 2015,IPAs 2016,IPAs 2017,IPAs 2018,IPAs 2019,filtro
NUEVA GALILEA_PASTAZA,NUEVA GALILEA_PASTAZA,NUEVA GALILEA,PASTAZA,DATEM DEL MARAÑON,17,0,0,12,2,21,12,3,0,0,705.88,117.65,1235.29,705.88,176.47,NO
NUEVO LIMONCOCHA_PASTAZA,NUEVO LIMONCOCHA_PASTAZA,NUEVO LIMONCOCHA,PASTAZA,DATEM DEL MARAÑON,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
NUEVO CAIMITO_PASTAZA,NUEVO CAIMITO_PASTAZA,NUEVO CAIMITO,PASTAZA,DATEM DEL MARAÑON,88,1,45,17,19,3,5,2,11.36,511.36,193.18,215.91,34.09,56.82,22.73,NO
NUEVO CHINGANA_PASTAZA,NUEVO CHINGANA_PASTAZA,NUEVO CHINGANA,PASTAZA,DATEM DEL MARAÑON,58,10,36,15,18,27,18,3,172.41,620.69,258.62,310.34,465.52,310.34,51.72,NO
NUEVO HUAMBRACOCHA_PASTAZA,NUEVO HUAMBRACOCHA_PASTAZA,NUEVO HUAMBRACOCHA,PASTAZA,DATEM DEL MARAÑON,67,34,26,24,27,57,15,9,507.46,388.06,358.21,402.99,850.75,223.88,134.33,NO
PAMPA HERMOSA_ANDOAS,PAMPA HERMOSA_ANDOAS,PAMPA HERMOSA,ANDOAS,DATEM DEL MARAÑON,54,0,0,1,2,0,0,1,0,0,18.52,37.04,0,0,18.52,NO
PUERTO UNGURI_PASTAZA,PUERTO UNGURI_PASTAZA,PUERTO UNGURI,PASTAZA,DATEM DEL MARAÑON,,0,0,0,1,4,0,0,0,0,0,0,0,0,0,NO
PERTENECE A BARRANCA_PASTAZA,#N/A,PERTENECE A BARRANCA,PASTAZA,DATEM DEL MARAÑON,,0,1,0,0,1,4,0,0,0,0,0,0,0,0,NO
PORVENIR_BARRANCA,PORVENIR_BARRANCA,PORVENIR,BARRANCA,DATEM DEL MARAÑON,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NO
PUERTO MARASHO_PASTAZA,PUERTO MARASHO_PASTAZA,PUERTO MARASHO,PASTAZA,DATEM DEL MARAÑON,17,2,11,3,8,12,8,2,117.65,647.06,176.47,470.59,705.88,470.59,117.65,NO
PUERTO TANCHIMA_PASTAZA,PUERTO TANCHIMA_PASTAZA,PUERTO TANCHIMA,PASTAZA,DATEM DEL MARAÑON,17,3,30,19,19,42,11,4,176.47,1764.71,1117.65,1117.65,2470.59,647.06,235.29,NO
MACHIQUINA_PASTAZA,MACHIQUINA_PASTAZA,MACHIQUINA,PASTAZA,DATEM DEL MARAÑON,34,2,1,2,11,16,7,0,58.82,29.41,58.82,323.53,470.59,205.88,0,NO
PUERTO WICHI_PASTAZA,PUERTO WICHI_PASTAZA,PUERTO WICHI,PASTAZA,DATEM DEL MARAÑON,,20,70,31,38,60,32,13,0,0,0,0,0,0,0,NO
SUNGACHE_ANDOAS,SUNGACHE_ANDOAS,SUNGACHE,ANDOAS,DATEM DEL MARAÑON,8,0,0,0,0,5,2,0,0,0,0,0,625,250,0,NO
PUCACURO_PASTAZA,PUCACURO_PASTAZA,PUCACURO,PASTAZA,DATEM DEL MARAÑON,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NO
PUERTO UNGURI_PASTAZA,PUERTO UNGURI_PASTAZA,PUERTO UNGURI,PASTAZA,DATEM DEL MARAÑON,95,77,54,42,55,26,8,28,810.53,568.42,442.11,578.95,273.68,84.21,294.74,NO
PUERTO AGUAJAL_PASTAZA,PUERTO AGUAJAL_PASTAZA,PUERTO AGUAJAL,PASTAZA,DATEM DEL MARAÑON,37,0,18,9,15,21,22,5,0,486.49,243.24,405.41,567.57,594.59,135.14,NO
PUERTO AGUAJAL_PASTAZA,PUERTO AGUAJAL_PASTAZA,PUERTO AGUAJAL,PASTAZA,DATEM DEL MARAÑON,37,23,5,0,0,0,0,0,621.62,135.14,0,0,0,0,0,NO
PUERTO AKUMPARI_PASTAZA,PUERTO AKUMPARI_PASTAZA,PUERTO AKUMPARI,PASTAZA,DATEM DEL MARAÑON,24,0,0,0,30,64,38,0,0,0,0,1250,2666.67,1583.33,0,NO
PUERTO ALEGRIA_PASTAZA,PUERTO ALEGRIA_PASTAZA,PUERTO ALEGRIA,PASTAZA,DATEM DEL MARAÑON,247,0,0,0,1,1,2,0,0,0,0,4.05,4.05,8.1,0,NO
PUERTO ANGARA_PASTAZA,PUERTO ANGARA_PASTAZA,PUERTO ANGARA,PASTAZA,DATEM DEL MARAÑON,92,108,153,62,38,173,76,15,1173.91,1663.04,673.91,413.04,1880.43,826.09,163.04,NO
PUERTO ARAMENA_PASTAZA,PUERTO ARAMENA_PASTAZA,PUERTO ARAMENA,PASTAZA,DATEM DEL MARAÑON,17,0,0,12,24,30,13,6,0,0,705.88,1411.76,1764.71,764.71,352.94,NO
PUERTO BARRANQUILLO_PASTAZA,PUERTO BARRANQUILLO_PASTAZA,PUERTO BARRANQUILLO,PASTAZA,DATEM DEL MARAÑON,140,135,176,110,113,305,190,56,964.29,1257.14,785.71,807.14,2178.57,1357.14,400,NO
PUERTO BASHIRI_PASTAZA,PUERTO BASHIRI_PASTAZA,PUERTO BASHIRI,PASTAZA,DATEM DEL MARAÑON,28,13,34,8,24,29,16,11,464.29,1214.29,285.71,857.14,1035.71,571.43,392.86,NO
PUERTO BELEN_PASTAZA,PUERTO BELEN_PASTAZA,PUERTO BELEN,PASTAZA,DATEM DEL MARAÑON,48,82,128,75,0,125,65,0,1708.33,2666.67,1562.5,0,2604.17,1354.17,0,NO
PUERTO BISHI_PASTAZA,PUERTO BISHI_PASTAZA,PUERTO BISHI,PASTAZA,DATEM DEL MARAÑON,,3,21,15,40,82,74,14,0,0,0,0,0,0,0,NO
PUERTO CAIMITO_PASTAZA,PUERTO CAIMITO_PASTAZA,PUERTO CAIMITO,PASTAZA,DATEM DEL MARAÑON,20,0,39,23,30,80,17,4,0,1950,1150,1500,4000,850,200,NO
CHINGANA_PASTAZA,CHINGANA_PASTAZA,CHINGANA,PASTAZA,DATEM DEL MARAÑON,85,26,105,23,0,84,53,17,305.88,1235.29,270.59,0,988.24,623.53,200,NO
PUERTO CHUCHUWASHI_PASTAZA,PUERTO CHUCHUWASHI_PASTAZA,PUERTO CHUCHUWASHI,PASTAZA,DATEM DEL MARAÑON,,0,0,7,10,7,6,4,0,0,0,0,0,0,0,NO
PUERTO CHUINDA_PASTAZA,PUERTO CHUINDA_PASTAZA,PUERTO CHUINDA,PASTAZA,DATEM DEL MARAÑON,31,32,86,53,38,83,37,5,1032.26,2774.19,1709.68,1225.81,2677.42,1193.55,161.29,NO
PUERTO DIAZ_PASTAZA,PUERTO DIAZ_PASTAZA,PUERTO DIAZ,PASTAZA,DATEM DEL MARAÑON,84,20,25,9,1,8,6,1,238.1,297.62,107.14,11.9,95.24,71.43,11.9,NO
PUERTO GALILEA_ANDOAS,PUERTO GALILEA_ANDOAS,PUERTO GALILEA,ANDOAS,DATEM DEL MARAÑON,143,0,0,0,0,0,1,0,0,0,0,0,0,6.99,0,NO
PUERTO GALILEA_ANDOAS,PUERTO GALILEA_ANDOAS,PUERTO GALILEA,ANDOAS,DATEM DEL MARAÑON,143,0,3,0,0,0,1,0,0,20.98,0,0,0,6.99,0,NO
PUERTO INDUSTRIAL_PASTAZA,PUERTO INDUSTRIAL_PASTAZA,PUERTO INDUSTRIAL,PASTAZA,DATEM DEL MARAÑON,,0,1,2,1,6,0,0,0,0,0,0,0,0,0,NO
PUERTO LIMON_PASTAZA,PUERTO LIMON_PASTAZA,PUERTO LIMON,PASTAZA,DATEM DEL MARAÑON,,0,0,0,2,0,1,0,0,0,0,0,0,0,0,NO
PUERTO MATIWA_PASTAZA,PUERTO MATIWA_PASTAZA,PUERTO MATIWA,PASTAZA,DATEM DEL MARAÑON,21,18,53,14,25,63,45,7,857.14,2523.81,666.67,1190.48,3000,2142.86,333.33,NO
PUERTO MAYNA_PASTAZA,PUERTO MAYNA_PASTAZA,PUERTO MAYNA,PASTAZA,DATEM DEL MARAÑON,14,4,13,16,10,15,14,3,285.71,928.57,1142.86,714.29,1071.43,1000,214.29,NO
PUERTO MINLLA_PASTAZA,PUERTO MINLLA_PASTAZA,PUERTO MINLLA,PASTAZA,DATEM DEL MARAÑON,13,1,8,3,9,10,6,3,76.92,615.38,230.77,692.31,769.23,461.54,230.77,NO
PUERTO NUEVO_PASTAZA,PUERTO NUEVO_PASTAZA,PUERTO NUEVO,PASTAZA,DATEM DEL MARAÑON,16,0,0,3,1,41,15,2,0,0,187.5,62.5,2562.5,937.5,125,NO
PUERTO PIJUAYAL_PASTAZA,PUERTO PIJUAYAL_PASTAZA,PUERTO PIJUAYAL,PASTAZA,DATEM DEL MARAÑON,166,0,0,1,2,10,11,1,0,0,6.02,12.05,60.24,66.27,6.02,NO
PUERTO PIJUAYAL_PASTAZA,PUERTO PIJUAYAL_PASTAZA,PUERTO PIJUAYAL,PASTAZA,DATEM DEL MARAÑON,166,0,0,2,15,23,14,1,0,0,12.05,90.36,138.55,84.34,6.02,NO
PUERTO PIRUMBA / PIRUMBACOCHA_PASTAZA,PUERTO PIRUMBA / PIRUMBACOCHA_PASTAZA,PUERTO PIRUMBA / PIRUMBACOCHA,PASTAZA,DATEM DEL MARAÑON,113,82,128,42,57,75,46,6,725.66,1132.74,371.68,504.42,663.72,407.08,53.1,NO
PUERTO REQUENA_PASTAZA,PUERTO REQUENA_PASTAZA,PUERTO REQUENA,PASTAZA,DATEM DEL MARAÑON,22,130,115,92,0,149,151,24,5909.09,5227.27,4181.82,0,6772.73,6863.64,1090.91,NO
PUERTO RUBINA_ANDOAS,PUERTO RUBINA_ANDOAS,PUERTO RUBINA,ANDOAS,DATEM DEL MARAÑON,281,0,0,0,0,4,4,0,0,0,0,0,14.23,14.23,0,NO
PUERTO RUBINA_ANDOAS,PUERTO RUBINA_ANDOAS,PUERTO RUBINA,ANDOAS,DATEM DEL MARAÑON,281,0,0,0,0,1,0,0,0,0,0,0,3.56,0,0,NO
PUERTO SHKEWINA_PASTAZA,PUERTO SHKEWINA_PASTAZA,PUERTO SHKEWINA,PASTAZA,DATEM DEL MARAÑON,,43,93,57,39,82,32,4,0,0,0,0,0,0,0,NO
SUNGACHE_ANDOAS,SUNGACHE_ANDOAS,SUNGACHE,ANDOAS,DATEM DEL MARAÑON,,6,5,0,2,0,0,0,0,0,0,0,0,0,0,NO
PUERTO TANGAMA_PASTAZA,PUERTO TANGAMA_PASTAZA,PUERTO TANGAMA,PASTAZA,DATEM DEL MARAÑON,76,86,89,32,42,55,40,5,1131.58,1171.05,421.05,552.63,723.68,526.32,65.79,NO
PUERTO UNGURI_PASTAZA,PUERTO UNGURI_PASTAZA,PUERTO UNGURI,PASTAZA,DATEM DEL MARAÑON,95,0,0,0,0,72,26,1,0,0,0,0,757.89,273.68,10.53,NO
PUERTO UNGURI_PASTAZA,PUERTO UNGURI_PASTAZA,PUERTO UNGURI,PASTAZA,DATEM DEL MARAÑON,,0,0,0,0,1,5,0,0,0,0,0,0,0,0,NO
PURANCHIM_ANDOAS,PURANCHIM_ANDOAS,PURANCHIM,ANDOAS,DATEM DEL MARAÑON,355,0,0,0,0,0,1,0,0,0,0,0,0,2.82,0,NO
RECREO_PASTAZA,RECREO_PASTAZA,RECREO,PASTAZA,DATEM DEL MARAÑON,137,39,60,42,1,26,58,7,284.67,437.96,306.57,7.3,189.78,423.36,51.09,NO
SALASHCA_PASTAZA,SALASHCA_PASTAZA,SALASHCA,PASTAZA,DATEM DEL MARAÑON,9,0,0,3,1,1,2,0,0,0,333.33,111.11,111.11,222.22,0,NO
SAMARIA_PASTAZA,SAMARIA_PASTAZA,SAMARIA,PASTAZA,DATEM DEL MARAÑON,37,6,7,11,5,4,8,5,162.16,189.19,297.3,135.14,108.11,216.22,135.14,NO
SAN FERNANDO_ANDOAS,SAN FERNANDO_ANDOAS,SAN FERNANDO,ANDOAS,DATEM DEL MARAÑON,128,0,0,0,2,2,1,0,0,0,0,15.63,15.63,7.81,0,NO
SAN ISIDRO_PASTAZA,SAN ISIDRO_PASTAZA,SAN ISIDRO,PASTAZA,DATEM DEL MARAÑON,307,0,0,0,0,1,0,0,0,0,0,0,3.26,0,0,NO
SAN JUAN DEL MANCHARI_ANDOAS,SAN JUAN DEL MANCHARI_ANDOAS,SAN JUAN DEL MANCHARI,ANDOAS,DATEM DEL MARAÑON,343,0,0,1,0,11,14,0,0,0,2.92,0,32.07,40.82,0,NO
SAN RAMON_PASTAZA,SAN RAMON_PASTAZA,SAN RAMON,PASTAZA,DATEM DEL MARAÑON,36,40,37,29,0,57,27,14,1111.11,1027.78,805.56,0,1583.33,750,388.89,NO
SANTA ANA_PASTAZA,SANTA ANA_PASTAZA,SANTA ANA,PASTAZA,DATEM DEL MARAÑON,406,97,74,194,2,35,7,1,238.92,182.27,477.83,4.93,86.21,17.24,2.46,NO
SANTA MARIA DE MANCHARI_ANDOAS,SANTA MARIA DE MANCHARI_ANDOAS,SANTA MARIA DE MANCHARI,ANDOAS,DATEM DEL MARAÑON,148,0,0,0,0,5,13,1,0,0,0,0,33.78,87.84,6.76,NO
SANTANDER_PASTAZA,SANTANDER_PASTAZA,SANTANDER,PASTAZA,DATEM DEL MARAÑON,36,4,8,7,0,4,4,0,111.11,222.22,194.44,0,111.11,111.11,0,NO
SHAMSHOCOCHA_PASTAZA,SHAMSHOCOCHA_PASTAZA,SHAMSHOCOCHA,PASTAZA,DATEM DEL MARAÑON,,0,0,0,10,3,8,0,0,0,0,0,0,0,0,NO
SIWIN_ANDOAS,SIWIN_ANDOAS,SIWIN,ANDOAS,DATEM DEL MARAÑON,257,0,0,0,0,3,2,0,0,0,0,0,11.67,7.78,0,NO
SOPLIN_ANDOAS,SOPLIN_ANDOAS,SOPLIN,ANDOAS,DATEM DEL MARAÑON,260,0,1,0,0,0,1,0,0,3.85,0,0,0,3.85,0,NO
SANTA MARTHA_PASTAZA,SANTA MARTHA_PASTAZA,SANTA MARTHA,PASTAZA,DATEM DEL MARAÑON,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
SUMBACHICOCHA_PASTAZA,SUMBACHICOCHA_PASTAZA,SUMBACHICOCHA,PASTAZA,DATEM DEL MARAÑON,29,17,16,30,34,87,16,7,586.21,551.72,1034.48,1172.41,3000,551.72,241.38,NO
SUNGACHICOCHA_PASTAZA,#N/A,SUNGACHICOCHA,PASTAZA,DATEM DEL MARAÑON,,0,1,0,0,2,1,1,0,0,0,0,0,0,0,NO
TAPASHI COCHA_PASTAZA,TAPASHI COCHA_PASTAZA,TAPASHI COCHA,PASTAZA,DATEM DEL MARAÑON,57,55,66,51,71,179,68,21,964.91,1157.89,894.74,1245.61,3140.35,1192.98,368.42,NO
TITIYACU_ANDOAS,TITIYACU_ANDOAS,TITIYACU,ANDOAS,DATEM DEL MARAÑON,167,10,0,1,0,0,0,0,59.88,0,5.99,0,0,0,0,NO
TRUENO COCHA_PASTAZA,TRUENO COCHA_PASTAZA,TRUENO COCHA,PASTAZA,DATEM DEL MARAÑON,251,172,201,42,123,132,72,15,685.26,800.8,167.33,490.04,525.9,286.85,59.76,NO
TSEKUNTSA_ANDOAS,TSEKUNTSA_ANDOAS,TSEKUNTSA,ANDOAS,DATEM DEL MARAÑON,260,0,0,0,0,1,3,0,0,0,0,0,3.85,11.54,0,NO
ULLPAYACU_PASTAZA,ULLPAYACU_PASTAZA,ULLPAYACU,PASTAZA,DATEM DEL MARAÑON,1416,155,266,133,14,214,98,16,109.46,187.85,93.93,9.89,151.13,69.21,11.3,NO
UNGUMAYO_PASTAZA,UNGUMAYO_PASTAZA,UNGUMAYO,PASTAZA,DATEM DEL MARAÑON,137,0,2,1,0,3,3,0,0,14.6,7.3,0,21.9,21.9,0,NO
UNION ANTONIETA_ANDOAS,UNION ANTONIETA_ANDOAS,UNION ANTONIETA,ANDOAS,DATEM DEL MARAÑON,95,0,0,1,0,0,1,0,0,0,10.53,0,0,10.53,0,NO
UROROCOCHA_PASTAZA,UROROCOCHA_PASTAZA,UROROCOCHA,PASTAZA,DATEM DEL MARAÑON,9,0,2,4,8,9,6,1,0,222.22,444.44,888.89,1000,666.67,111.11,NO
UWIJINT_PASTAZA,#N/A,UWIJINT,PASTAZA,DATEM DEL MARAÑON,338,0,0,0,28,7,2,0,0,0,0,82.84,20.71,5.92,0,NO
UWINTSA_ANDOAS,UWINTSA_ANDOAS,UWINTSA,ANDOAS,DATEM DEL MARAÑON,122,0,0,0,0,0,2,0,0,0,0,0,0,16.39,0,NO
WAMPINTZA_PASTAZA,WAMPINTZA_PASTAZA,WAMPINTZA,PASTAZA,DATEM DEL MARAÑON,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NO
WASHIENTSA_ANDOAS,WASHIENTSA_ANDOAS,WASHIENTSA,ANDOAS,DATEM DEL MARAÑON,607,0,0,0,0,5,3,0,0,0,0,0,8.24,4.94,0,NO
WAYUSENTZA_PASTAZA,WAYUSENTZA_PASTAZA,WAYUSENTZA,PASTAZA,DATEM DEL MARAÑON,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NO
WIJINT_PASTAZA,#N/A,WIJINT,PASTAZA,DATEM DEL MARAÑON,,0,0,0,0,5,3,0,0,0,0,0,0,0,0,NO
WISUM_ANDOAS,WISUM_ANDOAS,WISUM,ANDOAS,DATEM DEL MARAÑON,190,0,0,0,0,2,2,0,0,0,0,0,10.53,10.53,0,NO
YANACOCHA_PASTAZA,YANACOCHA_PASTAZA,YANACOCHA,PASTAZA,DATEM DEL MARAÑON,21,0,0,8,10,17,7,0,0,0,380.95,476.19,809.52,333.33,0,NO
1 DE MAYO_NAUTA,1 DE MAYO_NAUTA,1 DE MAYO,NAUTA,LORETO,87,0,0,0,1,1,1,0,0,0,0,11.49,11.49,11.49,0,NO
1 DE MAYO_NAUTA,1 DE MAYO_NAUTA,1 DE MAYO,NAUTA,LORETO,87,1,0,0,0,0,0,0,11.49,0,0,0,0,0,0,NO
2 DE MAYO_NAUTA,2 DE MAYO_NAUTA,2 DE MAYO,NAUTA,LORETO,199,2,0,1,2,2,2,1,10.05,0,5.03,10.05,10.05,10.05,5.03,NO
20 DE ENERO_NAUTA,20 DE ENERO_NAUTA,20 DE ENERO,NAUTA,LORETO,100,2,2,3,1,0,0,0,20,20,30,10,0,0,0,NO
23 DE JUNIO_NAUTA,23 DE JUNIO_NAUTA,23 DE JUNIO,NAUTA,LORETO,145,2,3,1,0,0,0,0,13.79,20.69,6.9,0,0,0,0,NO
28 DE JULIO_NAUTA,28 DE JULIO_NAUTA,28 DE JULIO,NAUTA,LORETO,34,16,8,26,3,5,3,0,470.59,235.29,764.71,88.24,147.06,88.24,0,NO
7 DE FEBRERO_NAUTA,7 DE FEBRERO_NAUTA,7 DE FEBRERO,NAUTA,LORETO,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
9 DE OCTUBRE_NAUTA,9 DE OCTUBRE_NAUTA,9 DE OCTUBRE,NAUTA,LORETO,,8,11,11,1,3,3,1,0,0,0,0,0,0,0,NO
ACCION POPULAR_NAUTA,ACCION POPULAR_NAUTA,ACCION POPULAR,NAUTA,LORETO,32,4,1,1,0,0,0,0,125,31.25,31.25,0,0,0,0,NO
ALFONSO UGARTE_NAUTA,ALFONSO UGARTE_NAUTA,ALFONSO UGARTE,NAUTA,LORETO,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,NO
ALIANZA_NAUTA,ALIANZA_NAUTA,ALIANZA,NAUTA,LORETO,99,0,1,3,0,3,3,2,0,10.1,30.3,0,30.3,30.3,20.2,NO
AMAZONAS_NAUTA,AMAZONAS_NAUTA,AMAZONAS,NAUTA,LORETO,244,27,1,3,2,4,4,0,110.66,4.1,12.3,8.2,16.39,16.39,0,NO
AREQUIPA_NAUTA,AREQUIPA_NAUTA,AREQUIPA,NAUTA,LORETO,39,0,1,2,0,0,0,0,0,25.64,51.28,0,0,0,0,NO
BAGAZAN_NAUTA,BAGAZAN_NAUTA,BAGAZAN,NAUTA,LORETO,336,6,6,5,4,1,4,0,17.86,17.86,14.88,11.9,2.98,11.9,0,NO
BELLO HORIZONTE_NAUTA,BELLO HORIZONTE_NAUTA,BELLO HORIZONTE,NAUTA,LORETO,32,1,1,2,0,0,0,1,31.25,31.25,62.5,0,0,0,31.25,NO
BETHEL_NAUTA,BETHEL_NAUTA,BETHEL,NAUTA,LORETO,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NO
BETSAIDA_NAUTA,BETSAIDA_NAUTA,BETSAIDA,NAUTA,LORETO,76,0,5,6,1,0,1,0,0,65.79,78.95,13.16,0,13.16,0,NO
BUEN RETIRO_NAUTA,BUEN RETIRO_NAUTA,BUEN RETIRO,NAUTA,LORETO,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
BUENA UNION_NAUTA,BUENA UNION_NAUTA,BUENA UNION,NAUTA,LORETO,184,0,1,0,0,0,0,0,0,5.43,0,0,0,0,0,NO
BUENOS AIRES_NAUTA,BUENOS AIRES_NAUTA,BUENOS AIRES,NAUTA,LORETO,56,0,0,4,0,1,0,0,0,0,71.43,0,17.86,0,0,NO
CRUZ CALVARIO_NAUTA,CRUZ CALVARIO_NAUTA,CRUZ CALVARIO,NAUTA,LORETO,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
EL CERRO_NAUTA,EL CERRO_NAUTA,EL CERRO,NAUTA,LORETO,96,15,16,19,7,39,5,0,156.25,166.67,197.92,72.92,406.25,52.08,0,NO
ESPARTA_NAUTA,ESPARTA_NAUTA,ESPARTA,NAUTA,LORETO,88,5,4,2,1,1,0,0,56.82,45.45,22.73,11.36,11.36,0,0,NO
FIRMEZA_NAUTA,FIRMEZA_NAUTA,FIRMEZA,NAUTA,LORETO,136,0,1,0,1,0,0,1,0,7.35,0,7.35,0,0,7.35,NO
FLORIDA_NAUTA,FLORIDA_NAUTA,FLORIDA,NAUTA,LORETO,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
GASPARITO_NAUTA,GASPARITO_NAUTA,GASPARITO,NAUTA,LORETO,,4,0,1,0,0,0,1,0,0,0,0,0,0,0,NO
GRAN PUNTA_NAUTA,GRAN PUNTA_NAUTA,GRAN PUNTA,NAUTA,LORETO,255,4,6,5,0,0,3,0,15.69,23.53,19.61,0,0,11.76,0,NO
MIGUEL GRAU_NAUTA,MIGUEL GRAU_NAUTA,MIGUEL GRAU,NAUTA,LORETO,441,5,7,8,2,1,2,1,11.34,15.87,18.14,4.54,2.27,4.54,2.27,NO
HIPOLITO UNANUE_NAUTA,HIPOLITO UNANUE_NAUTA,HIPOLITO UNANUE,NAUTA,LORETO,284,1,3,2,1,0,2,1,3.52,10.56,7.04,3.52,0,7.04,3.52,NO
HUANCAYO_NAUTA,HUANCAYO_NAUTA,HUANCAYO,NAUTA,LORETO,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
JAPON_YAVARI,JAPON_YAVARI,JAPON,YAVARI,LORETO,69,1,0,0,0,0,0,0,14.49,0,0,0,0,0,0,NO
JOSE OLAYA_NAUTA,JOSE OLAYA_NAUTA,JOSE OLAYA,NAUTA,LORETO,110,2,2,4,2,1,0,0,18.18,18.18,36.36,18.18,9.09,0,0,NO
LIBERTAD_NAUTA,LIBERTAD_NAUTA,LIBERTAD,NAUTA,LORETO,,2,15,0,4,1,0,0,0,0,0,0,0,0,0,NO
SAN JUAN DE LAGUNILLA_NAUTA,SAN JUAN DE LAGUNILLA_NAUTA,SAN JUAN DE LAGUNILLA,NAUTA,LORETO,,1,1,2,1,0,0,0,0,0,0,0,0,0,0,NO
LAS MALVINAS_NAUTA,LAS MALVINAS_NAUTA,LAS MALVINAS,NAUTA,LORETO,38,0,6,1,2,0,0,0,0,157.89,26.32,52.63,0,0,0,NO
LAS PALMAS_NAUTA,LAS PALMAS_NAUTA,LAS PALMAS,NAUTA,LORETO,51,0,1,2,0,0,0,0,0,19.61,39.22,0,0,0,0,NO
LISBOA_NAUTA,LISBOA_NAUTA,LISBOA,NAUTA,LORETO,144,1,26,1,2,1,0,1,6.94,180.56,6.94,13.89,6.94,0,6.94,NO
MIRAFLORES_NAUTA,MIRAFLORES_NAUTA,MIRAFLORES,NAUTA,LORETO,410,23,36,11,11,17,3,0,56.1,87.8,26.83,26.83,41.46,7.32,0,NO
MONTE ALEGRE_NAUTA,MONTE ALEGRE_NAUTA,MONTE ALEGRE,NAUTA,LORETO,83,2,3,1,3,0,0,1,24.1,36.14,12.05,36.14,0,0,12.05,NO
NAUTA_NAUTA,NAUTA_NAUTA,NAUTA,NAUTA,LORETO,12998,867,1134,2612,876,204,92,130,66.7,87.24,200.95,67.39,15.69,7.08,10,NO
NUEVA CONQUISTA_NAUTA,NUEVA CONQUISTA_NAUTA,NUEVA CONQUISTA,NAUTA,LORETO,48,12,17,15,3,5,2,0,250,354.17,312.5,62.5,104.17,41.67,0,NO
NUEVA UNION_NAUTA,NUEVA UNION_NAUTA,NUEVA UNION,NAUTA,LORETO,59,3,12,7,1,8,0,0,50.85,203.39,118.64,16.95,135.59,0,0,NO
NUEVA VIDA_NAUTA,NUEVA VIDA_NAUTA,NUEVA VIDA,NAUTA,LORETO,,1,0,3,0,1,0,0,0,0,0,0,0,0,0,NO
NUEVA YORK_NAUTA,NUEVA YORK_NAUTA,NUEVA YORK,NAUTA,LORETO,549,4,22,47,50,5,20,2,7.29,40.07,85.61,91.07,9.11,36.43,3.64,NO
NUEVO MIRAFLORES_NAUTA,NUEVO MIRAFLORES_NAUTA,NUEVO MIRAFLORES,NAUTA,LORETO,157,1,8,5,1,2,0,0,6.37,50.96,31.85,6.37,12.74,0,0,NO
NUEVO MUNDO_NAUTA,NUEVO MUNDO_NAUTA,NUEVO MUNDO,NAUTA,LORETO,120,0,3,0,0,0,0,0,0,25,0,0,0,0,0,NO
NUEVO SAN JUAN_NAUTA,NUEVO SAN JUAN_NAUTA,NUEVO SAN JUAN,NAUTA,LORETO,,0,0,1,9,0,0,0,0,0,0,0,0,0,0,NO
PAHUACHIRO_NAUTA,PAHUACHIRO_NAUTA,PAHUACHIRO,NAUTA,LORETO,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
PALIZADA_NAUTA,PALIZADA_NAUTA,PALIZADA,NAUTA,LORETO,388,5,6,7,2,1,1,0,12.89,15.46,18.04,5.15,2.58,2.58,0,NO
PAMPA CAÑO_NAUTA,PAMPA CAÑO_NAUTA,PAMPA CAÑO,NAUTA,LORETO,156,2,2,2,1,1,0,0,12.82,12.82,12.82,6.41,6.41,0,0,NO
PAMPA HERMOSA_NAUTA,PAMPA HERMOSA_NAUTA,PAMPA HERMOSA,NAUTA,LORETO,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,NO
PASTAZA_NAUTA,PASTAZA_NAUTA,PASTAZA,NAUTA,LORETO,,0,0,0,2,0,2,0,0,0,0,0,0,0,0,NO
PAYOROTE_NAUTA,PAYOROTE_NAUTA,PAYOROTE,NAUTA,LORETO,292,1,4,3,1,0,0,0,3.42,13.7,10.27,3.42,0,0,0,NO
PEÑA NEGRA_NAUTA,PEÑA NEGRA_NAUTA,PEÑA NEGRA,NAUTA,LORETO,59,0,0,0,0,1,0,0,0,0,0,0,16.95,0,0,NO
PUENTE ZARAGOZA_NAUTA,PUENTE ZARAGOZA_NAUTA,PUENTE ZARAGOZA,NAUTA,LORETO,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
